energy,price
32017.0,66.78
29939.0,62.46
27037.0,61.09
27368.0,57.27
25637.0,56.16
24579.0,53.74
24125.0,52.5
23954.0,52.52
24249.0,53.93
25698.0,58.03
28057.0,61.72
30349.0,65.6
31841.0,66.38
32903.0,65.95
33577.0,64.47
34136.0,63.11
34277.0,62.82
33196.0,61.75
32464.0,60.04
32412.0,59.74
32475.0,57.19
31888.0,61.36
31163.0,65.61
30658.0,67.93
30589.0,63.44
29868.0,61.08
27804.0,60.12
27280.0,58.31
25481.0,57.49
24020.0,56.62
23194.0,55.92
22681.0,55.8
22291.0,56.68
22052.0,58.67
21761.0,63.37
22824.0,67.15
24526.0,68.21
26074.0,68.54
27309.0,67.1
28192.0,65.64
29097.0,66.08
29581.0,63.79
29189.0,62.16
28797.0,61.68
28433.0,62.1
28443.0,61.99
28575.0,68.8
29210.0,70.64
30296.0,67.54
31677.0,63.8
30251.0,57.25
26909.0,58.8
25206.0,56.23
24010.0,53.58
23375.0,50.36
23090.0,49.98
23283.0,49.72
24581.0,50.13
25813.0,54.86
27736.0,57.67
29518.0,59.56
30681.0,60.22
31330.0,60.53
32048.0,60.47
32339.0,59.49
31732.0,59.46
30922.0,52.07
30712.0,50.46
30675.0,50.49
30433.0,53.8
30085.0,61.74
29959.0,63.43
30927.0,61.54
30115.0,59.49
27920.0,55.05
27820.0,50.64
26552.0,49.73
25166.0,47.75
24489.0,47.29
24117.0,46.91
23896.0,45.93
24100.0,45.84
24739.0,46.95
25491.0,48.4
27596.0,49.36
29189.0,49.82
30088.0,50.15
30736.0,50.28
31340.0,51.62
30933.0,50.14
30113.0,48.6
29549.0,47.89
29273.0,47.57
29058.0,48.99
28813.0,59.52
29953.0,61.17
31257.0,59.47
29347.0,57.63
27571.0,50.65
22969.0,50.85
21830.0,46.48
21267.0,45.89
20998.0,45.42
20953.0,45.32
21478.0,47.96
24092.0,58.35
27832.0,61.86
29518.0,66.59
30174.0,67.87
30624.0,67.74
30955.0,66.93
31392.0,65.9
31310.0,66.24
30226.0,65.03
29672.0,61.63
29526.0,62.43
29576.0,64.66
29237.0,67.6
30126.0,72.79
32539.0,76.54
31651.0,74.57
28584.0,67.44
25958.0,63.71
26028.0,63.37
24309.0,58.66
23289.0,55.06
23006.0,51.14
22904.0,51.33
23590.0,56.46
26024.0,64.02
30179.0,64.72
32199.0,67.87
33118.0,68.71
33466.0,68.23
33290.0,67.54
33188.0,67.62
32770.0,67.43
31702.0,64.61
31125.0,63.12
30949.0,62.28
31448.0,63.42
33935.0,64.2
34818.0,66.09
35035.0,69.97
33880.0,68.66
31281.0,63.38
28465.0,60.98
25755.0,56.65
23852.0,53.26
22565.0,51.13
21874.0,48.92
21471.0,48.7
21594.0,50.61
22547.0,52.89
24004.0,55.72
25205.0,55.2
27509.0,58.47
29224.0,59.06
29220.0,59.93
28870.0,59.98
28935.0,60.32
28425.0,60.39
27384.0,58.57
26787.0,58.58
27444.0,58.75
29946.0,60.47
30619.0,62.01
31010.0,71.08
30757.0,71.01
29441.0,66.3
27435.0,61.34
23072.0,61.8
21830.0,56.71
21135.0,52.38
20891.0,48.94
20834.0,49.0
21358.0,54.37
24008.0,63.13
27513.0,66.44
29676.0,68.14
30377.0,68.54
30891.0,69.07
31052.0,69.56
31382.0,69.55
31188.0,69.8
29984.0,67.96
29389.0,65.9
29224.0,64.54
29386.0,65.15
29386.0,65.04
30522.0,69.24
32530.0,72.29
31521.0,72.3
28243.0,66.59
25808.0,62.72
24155.0,62.74
22796.0,55.78
21933.0,51.9
21568.0,49.41
21506.0,48.29
22050.0,51.31
24153.0,60.14
27678.0,63.98
29620.0,66.09
30240.0,67.32
30818.0,67.31
30988.0,66.59
30950.0,66.84
30810.0,66.14
29489.0,64.43
28619.0,60.69
28330.0,60.02
28148.0,60.84
28003.0,64.62
29069.0,69.45
31396.0,72.74
30551.0,68.84
27730.0,64.65
25566.0,60.91
24264.0,56.86
22872.0,52.98
21737.0,50.34
21271.0,49.65
21074.0,48.32
20980.0,47.38
21388.0,50.34
22684.0,53.21
23714.0,53.86
25246.0,54.81
26644.0,55.02
27091.0,52.22
27185.0,51.18
27169.0,50.56
26592.0,50.05
25413.0,46.72
24523.0,47.45
24287.0,52.25
24496.0,58.71
25920.0,64.58
28112.0,62.05
27938.0,61.9
25925.0,57.44
24312.0,54.64
22761.0,50.38
21294.0,48.33
20346.0,47.34
19903.0,46.64
19598.0,46.1
19508.0,46.28
19811.0,47.06
20497.0,47.88
20690.0,48.8
21967.0,51.74
23531.0,52.48
24098.0,50.84
24280.0,50.72
24541.0,50.96
24148.0,51.23
23301.0,50.47
22826.0,50.64
22692.0,50.64
23075.0,59.38
25083.0,66.65
27751.0,69.75
27962.0,69.06
26457.0,66.45
24732.0,62.39
23060.0,59.56
21722.0,56.91
20972.0,54.61
20793.0,53.94
20830.0,54.46
21504.0,55.68
24105.0,58.69
28098.0,68.92
30247.0,73.99
30897.0,73.54
31397.0,74.81
31655.0,74.36
31918.0,74.16
31704.0,71.61
30658.0,70.42
30090.0,67.13
29859.0,66.38
29896.0,68.02
29701.0,71.92
31064.0,83.18
33061.0,86.4
32279.0,70.35
29195.0,61.21
26478.0,60.24
24754.0,61.94
23525.0,57.08
22666.0,51.64
22327.0,48.58
22295.0,48.55
22756.0,51.97
24947.0,62.21
28658.0,64.8
30662.0,67.51
31255.0,68.6
31734.0,69.58
31720.0,69.63
32258.0,70.28
32102.0,70.74
30969.0,70.02
30311.0,67.59
30059.0,66.5
30092.0,68.15
30002.0,68.38
31447.0,71.55
33338.0,74.68
32273.0,72.06
29049.0,64.73
26460.0,60.84
24713.0,61.11
23431.0,57.18
22680.0,51.7
22379.0,50.98
22299.0,51.17
22732.0,53.6
24873.0,65.28
28615.0,67.75
30663.0,70.47
31125.0,70.77
31577.0,71.94
31662.0,72.11
31980.0,72.65
31859.0,72.85
30700.0,70.14
29906.0,68.39
29797.0,68.21
29855.0,68.61
29802.0,70.27
31231.0,74.47
33089.0,76.73
32075.0,75.57
28934.0,65.05
26418.0,60.19
24917.0,63.93
23450.0,58.97
22553.0,55.61
22158.0,51.47
22131.0,51.23
22569.0,57.67
24726.0,64.33
28492.0,66.55
30620.0,72.05
31035.0,71.2
31514.0,72.09
31588.0,71.27
31796.0,71.97
31640.0,71.99
30468.0,69.05
29751.0,66.81
29595.0,66.7
29712.0,67.14
29699.0,67.51
31063.0,72.02
32946.0,75.43
32013.0,74.3
28840.0,65.04
26377.0,60.39
24811.0,61.77
23423.0,57.26
22627.0,53.14
22308.0,49.47
22194.0,48.93
22460.0,55.44
24723.0,61.22
28461.0,65.96
30555.0,71.93
31143.0,70.92
31475.0,71.36
31629.0,71.07
31860.0,71.17
31734.0,71.89
30480.0,69.41
29563.0,67.72
29285.0,67.42
29220.0,67.36
29108.0,68.19
30512.0,72.44
31925.0,75.13
31114.0,73.47
28453.0,67.78
26470.0,64.99
24988.0,60.99
23583.0,58.02
22490.0,55.77
21854.0,52.78
21647.0,48.6
21575.0,49.23
21903.0,53.31
23409.0,60.35
24729.0,64.21
26517.0,67.07
28016.0,69.06
28533.0,68.05
28613.0,64.29
28633.0,62.21
27765.0,57.34
26223.0,53.49
25410.0,53.46
25252.0,57.87
25551.0,59.36
27124.0,64.33
28774.0,68.48
28521.0,62.77
26466.0,57.59
24804.0,53.63
23190.0,47.45
21831.0,46.52
20847.0,44.68
20305.0,41.34
20016.0,38.88
20114.0,39.89
20391.0,40.5
21053.0,41.53
21448.0,42.76
22751.0,46.81
24455.0,48.29
25392.0,48.78
25782.0,48.83
26032.0,47.25
25692.0,42.57
24330.0,41.28
23525.0,42.61
23429.0,49.18
23876.0,51.2
26000.0,61.84
28279.0,70.87
28200.0,63.78
26748.0,61.46
24779.0,56.8
22991.0,53.34
21689.0,50.26
20896.0,46.57
20728.0,45.29
20745.0,42.35
21414.0,47.66
24139.0,58.23
28214.0,62.82
30601.0,67.11
31295.0,66.75
31897.0,68.66
32220.0,69.06
32390.0,69.26
32222.0,68.85
31091.0,67.81
30379.0,64.84
29989.0,64.83
29937.0,66.34
29848.0,68.02
31631.0,71.8
33236.0,75.07
32255.0,71.97
29084.0,62.44
26404.0,59.23
24858.0,59.09
23362.0,51.27
22504.0,47.94
22234.0,46.16
22188.0,46.24
22578.0,51.34
25014.0,64.46
28796.0,66.35
31258.0,71.02
31690.0,69.98
32110.0,70.98
32219.0,70.9
32483.0,71.41
32244.0,70.46
31063.0,69.27
30300.0,68.17
30202.0,68.6
30149.0,69.54
30041.0,70.88
31766.0,76.15
33324.0,78.11
32306.0,77.04
29153.0,70.24
26652.0,66.9
24919.0,65.5
23529.0,57.75
22655.0,53.11
22392.0,51.16
22305.0,50.38
22819.0,54.21
24813.0,66.85
28703.0,72.01
30996.0,73.34
31409.0,71.69
31801.0,71.91
31911.0,72.51
32249.0,72.43
32023.0,72.5
30829.0,71.01
30050.0,69.18
29945.0,69.03
29899.0,69.62
29695.0,69.31
31588.0,72.28
33107.0,73.93
31985.0,72.54
29044.0,67.27
26566.0,62.62
24899.0,59.17
23447.0,53.16
22530.0,50.33
22236.0,47.45
22063.0,46.6
22431.0,48.86
24514.0,57.64
28397.0,65.86
30859.0,68.68
31022.0,68.04
31416.0,68.23
31679.0,68.59
32054.0,68.87
31973.0,68.0
30725.0,66.97
30115.0,66.11
30041.0,66.43
30145.0,67.34
30051.0,68.48
31815.0,72.22
33257.0,73.96
32025.0,72.0
29081.0,64.81
26583.0,62.84
25050.0,56.14
23659.0,51.68
22800.0,49.61
22340.0,48.92
22308.0,49.44
22662.0,49.15
24771.0,64.0
28718.0,70.64
31033.0,73.4
31293.0,72.16
31669.0,72.13
31739.0,71.66
31737.0,70.19
31585.0,67.17
30468.0,64.9
29552.0,62.84
29147.0,62.58
29313.0,66.77
29285.0,71.53
31070.0,74.33
32185.0,76.17
30960.0,65.48
28377.0,63.3
26244.0,58.7
24872.0,60.68
23368.0,56.59
22300.0,55.28
21712.0,52.89
21420.0,52.45
21260.0,52.26
21693.0,53.4
23060.0,57.77
24334.0,60.31
25819.0,64.24
27225.0,65.39
27341.0,62.64
27456.0,60.9
27359.0,59.67
26801.0,59.71
25638.0,54.22
24842.0,53.46
24634.0,57.07
24806.0,65.04
26780.0,72.03
28192.0,72.26
27888.0,68.96
25998.0,65.7
24356.0,61.15
22752.0,61.0
21324.0,57.14
20390.0,58.75
19786.0,56.92
19489.0,56.23
19363.0,55.93
19322.0,55.18
19891.0,55.22
20306.0,54.18
21359.0,54.37
23008.0,55.58
23725.0,55.76
23993.0,55.01
24125.0,56.51
24478.0,58.37
23982.0,57.4
22933.0,55.42
22416.0,55.21
22457.0,57.7
24387.0,65.76
25980.0,69.23
26540.0,72.1
26303.0,71.39
25061.0,67.64
23237.0,65.98
21730.0,58.57
20617.0,54.83
19944.0,54.1
19604.0,53.65
19626.0,53.45
20032.0,54.12
21850.0,56.72
23932.0,63.65
25582.0,68.55
27155.0,63.62
27648.0,62.47
27574.0,61.51
27805.0,62.92
28103.0,63.07
27339.0,61.91
26473.0,61.36
26254.0,61.25
26562.0,67.11
28509.0,71.68
29420.0,72.1
29075.0,70.44
28075.0,68.65
25800.0,59.29
23849.0,53.25
25208.0,54.88
23084.0,51.41
21950.0,49.24
21322.0,49.8
21384.0,49.37
22220.0,49.34
25220.0,50.24
29776.0,51.28
32595.0,54.33
33192.0,55.91
33775.0,55.68
33817.0,54.28
34113.0,54.19
34061.0,54.43
32924.0,54.66
32697.0,54.21
32617.0,54.04
32671.0,61.07
34623.0,72.92
35439.0,75.83
35637.0,74.29
34751.0,70.2
32206.0,65.99
29094.0,62.21
27275.0,63.41
25274.0,57.1
24087.0,54.47
23649.0,53.75
23558.0,53.55
24209.0,53.7
26775.0,64.04
31182.0,71.32
33417.0,74.35
34301.0,72.83
34655.0,71.77
34673.0,71.57
34447.0,70.79
34380.0,70.6
33256.0,71.37
32565.0,71.51
32207.0,71.68
32202.0,72.36
32909.0,78.37
35257.0,79.95
35433.0,80.58
34861.0,76.53
32341.0,67.97
29322.0,62.75
28120.0,66.07
26117.0,61.98
24851.0,59.08
24237.0,56.61
24121.0,56.47
24865.0,57.79
27457.0,66.43
31427.0,71.48
34271.0,74.99
35445.0,74.92
35795.0,73.51
35632.0,71.85
35245.0,70.66
34728.0,70.67
33396.0,71.03
32524.0,69.58
32034.0,74.83
31753.0,75.07
31685.0,77.86
34055.0,79.53
35657.0,79.51
35026.0,75.51
32904.0,71.51
30245.0,65.01
24447.0,63.55
22742.0,58.75
21694.0,54.11
21286.0,53.33
21260.0,53.34
22022.0,57.19
25107.0,67.53
29193.0,67.46
31633.0,71.97
32784.0,72.23
33422.0,72.41
33407.0,72.15
33405.0,71.95
33105.0,72.05
31959.0,71.37
31334.0,70.62
31042.0,70.92
31119.0,71.83
30697.0,77.43
30719.0,78.98
32225.0,78.7
34075.0,69.85
31112.0,63.6
28488.0,62.25
25080.0,60.19
23391.0,56.02
22483.0,52.54
22164.0,50.9
22034.0,48.8
22574.0,48.57
24611.0,49.18
27464.0,52.66
30018.0,57.85
31128.0,62.6
31550.0,64.9
31909.0,62.97
32142.0,60.78
31999.0,56.73
31048.0,53.76
30306.0,52.45
30006.0,52.82
29920.0,59.07
29704.0,66.15
29752.0,68.48
30445.0,64.78
31792.0,59.46
30042.0,55.97
27277.0,54.58
26598.0,51.67
25212.0,49.23
24039.0,47.03
23246.0,44.26
22765.0,39.1
22434.0,40.77
22307.0,39.73
22690.0,43.59
24360.0,43.4
26661.0,50.86
28420.0,51.55
29027.0,50.56
29335.0,51.13
29473.0,51.8
28950.0,47.69
27773.0,48.36
27114.0,54.41
26855.0,58.35
26768.0,72.44
26819.0,76.06
27001.0,74.13
27365.0,72.97
27627.0,68.39
26169.0,63.62
27971.0,55.38
25956.0,51.22
24668.0,49.58
24002.0,48.88
23767.0,48.81
24261.0,49.43
26149.0,66.19
28562.0,68.51
31434.0,73.24
33985.0,70.92
35723.0,71.5
36709.0,68.08
37669.0,67.4
38213.0,66.8
37711.0,65.21
37232.0,64.85
37131.0,64.76
36968.0,66.66
36245.0,77.69
35428.0,74.88
34596.0,74.92
34065.0,73.42
33841.0,67.52
31692.0,65.1
26418.0,56.93
24760.0,53.54
23718.0,50.68
23212.0,48.42
22870.0,48.15
22954.0,50.43
24253.0,62.17
25505.0,64.19
27388.0,69.56
29260.0,68.76
30218.0,67.55
30933.0,65.68
31685.0,64.21
32247.0,64.37
31888.0,60.79
31022.0,56.55
30761.0,56.7
30769.0,64.44
30669.0,68.65
30392.0,70.02
30107.0,70.28
31018.0,67.26
30135.0,60.99
28037.0,52.4
26100.0,47.73
24626.0,47.21
23481.0,44.1
22726.0,41.56
22432.0,40.47
22226.0,45.96
22319.0,48.22
22406.0,52.59
22310.0,61.63
23847.0,62.98
25151.0,63.03
26222.0,61.42
27064.0,62.8
27915.0,63.05
28165.0,60.01
27595.0,59.94
27161.0,62.18
26849.0,64.58
26986.0,70.11
27114.0,73.46
28625.0,74.75
30671.0,72.26
29783.0,66.26
27966.0,64.45
24555.0,61.43
23311.0,56.43
22415.0,52.82
22230.0,49.5
22045.0,49.73
22483.0,54.31
24588.0,63.93
28106.0,69.85
29767.0,73.46
30440.0,71.7
30816.0,70.64
31029.0,69.14
31308.0,69.27
31302.0,68.77
30128.0,65.68
29551.0,65.47
29462.0,65.29
29403.0,70.74
29189.0,76.6
29975.0,78.14
32055.0,78.3
31058.0,74.6
28057.0,66.88
25647.0,64.19
26532.0,63.93
24896.0,59.62
23851.0,53.62
23357.0,52.21
23285.0,51.77
23932.0,52.82
26328.0,60.78
30126.0,65.62
32115.0,73.86
33444.0,73.3
33759.0,73.38
33432.0,72.69
33155.0,69.43
32751.0,66.59
31535.0,69.34
30829.0,68.8
30552.0,70.01
30971.0,73.45
33126.0,77.78
33771.0,78.65
33633.0,77.92
32642.0,72.54
30421.0,69.22
28122.0,64.21
25130.0,66.31
23115.0,63.99
21760.0,62.13
21121.0,56.63
20824.0,54.26
20842.0,53.68
21380.0,54.32
22118.0,55.97
22741.0,61.05
24529.0,63.29
26502.0,63.32
27056.0,64.24
26778.0,67.65
27010.0,64.55
27154.0,65.66
26126.0,63.67
25630.0,65.05
26187.0,71.0
28988.0,77.71
30073.0,78.7
31193.0,76.33
31265.0,74.87
29949.0,67.98
27423.0,62.61
24487.0,64.71
22784.0,61.49
21531.0,55.76
20845.0,52.81
20520.0,51.39
20459.0,51.26
20811.0,50.72
21357.0,51.37
21756.0,52.02
23762.0,53.18
25412.0,59.32
25909.0,61.42
25887.0,61.02
26175.0,58.14
25841.0,53.68
24672.0,51.75
24068.0,51.33
24408.0,62.97
27194.0,70.8
28584.0,72.5
29204.0,71.5
29407.0,65.81
28134.0,63.28
25786.0,60.12
23824.0,53.73
22291.0,52.09
21464.0,48.24
21156.0,43.7
21113.0,42.22
21988.0,48.8
25045.0,52.31
29271.0,61.24
31667.0,67.18
32543.0,65.89
32841.0,64.94
32823.0,63.63
32783.0,63.16
32633.0,64.32
31678.0,63.75
31293.0,63.09
30937.0,63.62
31577.0,66.16
34029.0,72.57
34748.0,73.53
34944.0,72.83
33866.0,71.03
31110.0,64.15
28120.0,58.09
26093.0,54.62
24458.0,54.16
23471.0,52.45
23054.0,49.22
23071.0,48.51
23733.0,53.19
26268.0,61.86
30425.0,67.25
32704.0,71.54
33648.0,69.28
33922.0,69.24
33644.0,67.36
33549.0,68.54
33366.0,68.92
32074.0,66.82
31506.0,66.17
31297.0,66.28
32014.0,70.36
34584.0,76.16
35396.0,76.5
35660.0,76.3
34642.0,74.94
31664.0,71.52
28374.0,64.8
26268.0,63.07
24475.0,60.13
23480.0,54.28
23007.0,54.01
22887.0,54.56
23658.0,59.28
26161.0,71.05
30491.0,76.58
32670.0,76.65
33462.0,75.33
33708.0,75.3
33495.0,73.22
33219.0,71.86
32913.0,72.92
31899.0,73.25
31415.0,72.81
31111.0,72.88
31673.0,76.66
34386.0,80.46
35220.0,80.3
35442.0,80.43
34273.0,74.39
31609.0,66.06
28554.0,62.87
26421.0,70.06
24705.0,63.22
23655.0,60.71
23200.0,58.7
23092.0,55.93
23665.0,60.68
26184.0,65.21
30442.0,73.01
32595.0,76.47
33365.0,75.13
33625.0,72.77
33313.0,71.49
33174.0,68.8
33062.0,69.09
31835.0,68.78
31428.0,67.12
31179.0,66.05
32022.0,73.3
34560.0,80.81
35346.0,83.07
35399.0,73.88
34433.0,66.4
31730.0,62.73
28703.0,56.21
26532.0,59.56
24797.0,54.49
23627.0,49.7
23250.0,49.26
23162.0,48.18
23724.0,48.79
26141.0,55.65
30324.0,67.33
32505.0,74.33
33396.0,73.93
33703.0,73.63
33712.0,72.22
33483.0,69.1
33176.0,68.61
32023.0,67.49
31541.0,64.89
31195.0,65.22
32046.0,72.32
34010.0,77.81
34343.0,77.4
33950.0,70.96
32905.0,65.62
30630.0,63.62
28192.0,56.97
26473.0,64.51
24767.0,61.56
23369.0,55.43
22736.0,54.79
22356.0,54.33
22328.0,53.91
22790.0,54.6
24229.0,58.44
25548.0,62.19
27879.0,65.29
29323.0,68.31
29489.0,65.4
29063.0,63.2
28960.0,61.64
28275.0,57.29
27111.0,53.7
26534.0,54.51
27169.0,61.93
29570.0,65.67
30332.0,65.48
30486.0,62.8
30057.0,56.87
28515.0,55.65
26575.0,52.36
24527.0,53.0
22825.0,50.28
21648.0,43.55
20971.0,39.55
20699.0,33.15
20777.0,34.77
21202.0,37.96
21841.0,40.44
22217.0,42.3
24179.0,50.85
26148.0,51.83
27113.0,51.98
27246.0,53.37
27753.0,51.43
27682.0,49.6
26339.0,45.74
25787.0,45.13
26162.0,52.59
28275.0,57.28
29177.0,61.84
30010.0,58.83
29973.0,58.18
28837.0,56.66
26593.0,52.09
24466.0,28.36
22921.0,22.5
21923.0,23.4
21684.0,23.83
21697.0,20.32
22441.0,28.11
25567.0,43.18
29818.0,53.06
32074.0,57.51
33422.0,55.62
34052.0,55.62
34299.0,55.76
34284.0,55.72
34023.0,55.63
32735.0,56.27
32334.0,55.35
32103.0,57.63
32758.0,64.65
34639.0,75.87
35013.0,75.44
35026.0,75.55
33990.0,74.42
31365.0,70.18
28282.0,65.19
26306.0,64.04
24593.0,62.92
23567.0,61.38
23216.0,61.61
23164.0,61.48
23843.0,62.74
26360.0,65.58
30488.0,69.58
32783.0,74.62
33733.0,73.71
34461.0,72.83
34556.0,72.98
34582.0,71.04
34315.0,72.0
32964.0,71.64
32663.0,70.47
32502.0,71.04
33378.0,72.26
35167.0,76.62
35550.0,75.41
35618.0,73.03
34357.0,71.4
31661.0,65.15
28688.0,60.28
26662.0,61.86
24728.0,53.92
23651.0,50.21
23211.0,49.68
23112.0,49.11
23822.0,49.42
26278.0,51.86
30385.0,66.11
32810.0,69.27
33889.0,69.54
34560.0,69.05
34840.0,68.66
34767.0,64.92
34487.0,64.88
33284.0,64.23
32728.0,64.62
32659.0,65.16
33450.0,70.62
35238.0,74.55
35725.0,73.01
35689.0,72.69
34467.0,69.81
31727.0,64.21
28807.0,63.27
26583.0,58.32
24768.0,54.99
23648.0,51.68
23196.0,51.29
23098.0,51.22
23656.0,51.5
26084.0,57.19
30305.0,68.84
32930.0,71.27
34098.0,69.02
34732.0,67.64
34688.0,65.55
34538.0,63.55
34325.0,63.78
33052.0,62.22
32625.0,63.18
32523.0,64.61
33508.0,69.11
35654.0,75.67
36128.0,73.42
36327.0,72.32
35421.0,68.95
32870.0,63.81
29790.0,58.48
27232.0,54.56
25207.0,50.88
24048.0,49.16
23458.0,48.73
23383.0,48.77
24036.0,49.66
26600.0,53.1
31238.0,64.9
33957.0,71.11
35097.0,69.21
35527.0,67.79
35315.0,67.15
35203.0,66.5
34875.0,66.23
33609.0,65.29
32938.0,65.25
32663.0,66.72
33562.0,71.55
35413.0,74.52
35390.0,72.44
35306.0,68.96
34416.0,65.75
32409.0,58.39
29758.0,53.33
27516.0,50.86
25506.0,49.96
23896.0,47.39
23141.0,45.25
22779.0,44.92
22691.0,45.02
23274.0,44.88
24649.0,49.01
26178.0,51.01
28930.0,53.43
31115.0,55.68
31724.0,54.84
31555.0,54.67
31607.0,56.55
30919.0,58.99
29882.0,55.78
29188.0,54.07
29440.0,58.26
31283.0,68.69
31633.0,69.2
31885.0,68.88
31562.0,68.47
30006.0,63.71
27812.0,55.4
25581.0,53.58
23551.0,51.23
22143.0,50.65
21293.0,49.93
20837.0,49.39
20845.0,49.38
21348.0,49.66
22055.0,49.49
22547.0,50.39
24552.0,53.03
26833.0,53.47
27938.0,58.82
28072.0,56.14
28735.0,63.85
28817.0,64.03
27541.0,54.87
26765.0,53.39
27199.0,56.33
29440.0,67.5
30373.0,71.49
31164.0,72.28
31272.0,73.26
29937.0,70.32
27492.0,64.62
24874.0,59.7
23045.0,53.12
22048.0,51.83
21580.0,51.21
21658.0,50.87
22587.0,52.12
25563.0,62.6
29756.0,71.43
32876.0,75.17
34081.0,72.6
34754.0,72.12
34574.0,70.32
34267.0,70.34
34084.0,71.07
32731.0,71.55
32205.0,70.6
32281.0,72.32
33342.0,76.78
35529.0,83.68
36034.0,82.83
36243.0,79.31
35396.0,75.67
32714.0,70.78
29423.0,68.89
27010.0,69.48
25014.0,67.78
23930.0,63.9
23307.0,62.62
23185.0,62.29
23932.0,61.54
26546.0,66.77
31250.0,73.09
34101.0,77.27
35031.0,76.48
35317.0,75.77
34982.0,75.59
34732.0,73.39
34478.0,73.26
33451.0,74.01
32942.0,73.84
32833.0,72.63
33838.0,74.72
35777.0,77.19
36352.0,77.1
36572.0,76.5
35472.0,71.79
32893.0,66.75
29735.0,61.93
27142.0,58.23
25133.0,52.05
23846.0,49.82
23414.0,49.21
23251.0,49.33
23912.0,50.22
26558.0,52.7
31109.0,63.09
33779.0,68.32
34589.0,67.66
34741.0,67.01
34610.0,65.34
34483.0,65.44
34197.0,65.74
33239.0,64.45
32760.0,64.74
32541.0,65.71
33609.0,68.64
35669.0,74.13
36069.0,75.32
36264.0,75.39
35379.0,73.96
32748.0,67.08
29691.0,64.29
26945.0,63.26
24979.0,60.16
24270.0,56.48
23861.0,55.26
23333.0,55.31
23974.0,58.71
26458.0,63.01
31003.0,68.98
33937.0,74.22
34518.0,72.41
34630.0,74.9
34385.0,74.67
34075.0,75.45
33868.0,74.4
32821.0,74.86
32354.0,74.48
32234.0,74.63
32736.0,75.24
34743.0,80.87
36111.0,81.17
36294.0,80.97
35645.0,78.91
32936.0,75.67
29824.0,74.38
27401.0,74.36
25610.0,71.91
24358.0,67.7
23912.0,61.39
23696.0,60.4
24282.0,66.07
26709.0,72.14
30993.0,73.9
33169.0,78.02
34162.0,75.57
34650.0,76.83
34817.0,75.91
34754.0,75.19
34549.0,74.2
33346.0,73.19
32570.0,74.21
32243.0,74.96
32132.0,75.18
32786.0,78.52
34572.0,78.29
34460.0,77.95
33825.0,72.59
31684.0,70.08
29391.0,68.22
28222.0,73.54
26043.0,65.35
24512.0,58.05
23689.0,57.39
23345.0,56.76
23297.0,56.06
23967.0,56.89
24770.0,59.1
26792.0,64.64
29504.0,67.73
30974.0,71.79
31078.0,64.8
30472.0,65.38
30197.0,63.28
29376.0,57.72
27960.0,55.91
27260.0,57.56
26861.0,65.42
27280.0,73.32
29738.0,74.27
31884.0,67.26
31951.0,61.17
30611.0,59.17
28515.0,56.53
26457.0,54.87
24916.0,50.7
23893.0,49.67
23301.0,43.41
23178.0,41.47
23647.0,41.53
26159.0,42.79
29881.0,47.23
31954.0,49.12
33187.0,51.17
33671.0,53.1
33646.0,54.38
33734.0,54.26
33482.0,55.94
32433.0,56.2
31728.0,56.68
31145.0,55.16
30914.0,57.16
30656.0,65.9
30843.0,68.24
32334.0,70.99
33776.0,71.74
30971.0,67.73
28642.0,61.52
25309.0,56.59
23621.0,52.37
22526.0,51.33
22164.0,51.07
21954.0,49.99
22469.0,51.02
24634.0,61.35
27330.0,71.07
29877.0,75.03
30980.0,73.78
31553.0,75.87
32023.0,74.26
32282.0,72.89
32033.0,69.65
30786.0,70.39
30127.0,72.53
29814.0,73.66
29672.0,75.04
29519.0,79.62
29568.0,80.45
30335.0,79.04
31592.0,73.47
30031.0,70.38
27303.0,68.68
24574.0,70.56
23156.0,67.38
21998.0,65.04
21301.0,60.53
20850.0,59.37
20666.0,59.83
20366.0,68.39
20034.0,71.81
21041.0,69.63
22806.0,69.96
24201.0,71.68
25095.0,71.85
25599.0,70.35
26112.0,70.42
26208.0,70.85
25302.0,71.61
24715.0,71.51
24593.0,73.03
24901.0,77.72
25363.0,78.9
26019.0,76.15
27229.0,72.14
28303.0,69.85
26732.0,67.12
29806.0,71.49
27786.0,66.41
26361.0,59.79
25738.0,57.44
25444.0,57.46
25615.0,59.05
27052.0,66.06
28999.0,74.76
31369.0,76.61
33817.0,75.34
35353.0,75.86
36121.0,73.65
36929.0,72.91
37399.0,71.42
36776.0,70.84
36133.0,69.76
36034.0,71.43
35918.0,75.71
35255.0,79.59
34570.0,78.8
33898.0,76.52
33567.0,72.26
33325.0,65.67
31051.0,63.75
26492.0,61.87
24849.0,57.57
23794.0,53.38
23169.0,50.85
22967.0,50.61
23178.0,52.22
24368.0,57.67
25728.0,64.39
27588.0,65.46
29645.0,63.84
31091.0,63.34
31887.0,60.84
32494.0,58.88
32771.0,58.06
32139.0,57.39
31224.0,56.91
31047.0,58.43
31023.0,66.0
30832.0,74.66
30597.0,73.17
30206.0,69.96
30956.0,64.8
30094.0,62.09
28035.0,57.71
26083.0,56.63
24650.0,54.56
23786.0,52.76
23230.0,51.55
23137.0,49.29
23495.0,51.78
25828.0,57.16
28868.0,66.2
30775.0,70.3
32542.0,69.13
33657.0,68.74
34629.0,66.36
35548.0,63.3
36077.0,61.99
35374.0,62.07
